"created_at","content","user_type","count"
2022-12-16,"Chess Legends and Personalities","consumer",1
2022-12-16,"Political and Social Issues in Chess","consumer",1
2022-12-17,"Chess Training and Improvement","consumer",1
2022-12-17,"Social Media Impact on Chess","consumer",1
2022-12-18,"Chess Legends and Personalities","consumer",1
2022-12-18,"Chess Training and Improvement","consumer",1
2022-12-18,"Online Chess Competitions","consumer",1
2022-12-18,"Social Media Impact on Chess","consumer",4
2022-12-18,"Tournament Results and Standings","consumer",1
2022-12-19,"Chess Legends and Personalities","consumer",1
2022-12-19,"Social Media Impact on Chess","consumer",3
2022-12-20,"Chess Events and Tournaments","consumer",1
2022-12-21,"Chess Events and Tournaments","consumer",2
2022-12-21,"Chess Legends and Personalities","influencer",1
2022-12-21,"Political and Social Issues in Chess","consumer",1
2022-12-22,"Health and Wellness in Chess","consumer",1
2022-12-22,"Political and Social Issues in Chess","consumer",1
2022-12-22,"Social Media Impact on Chess","consumer",2
2022-12-23,"Social Media Impact on Chess","consumer",1
2022-12-24,"Social Media Impact on Chess","consumer",1
2022-12-24,"Tournament Results and Standings","consumer",1
2022-12-25,"Player Performances and Strategies","influencer",1
2022-12-26,"Social Media Impact on Chess","influencer",1
2022-12-27,"Chess Legends and Personalities","consumer",1
2022-12-27,"Chess Training and Improvement","consumer",2
2022-12-27,"Online Chess Competitions","influencer",1
2022-12-27,"Social Media Impact on Chess","consumer",3
2022-12-27,"Tournament Results and Standings","consumer",1
2022-12-28,"Online Chess Competitions","consumer",1
2022-12-28,"Social Media Impact on Chess","consumer",2
2022-12-29,"Health and Wellness in Chess","consumer",1
2022-12-29,"Player Performances and Strategies","consumer",1
2022-12-29,"Player Performances and Strategies","influencer",1
2022-12-29,"Social Media Impact on Chess","consumer",5
2022-12-30,"Chess Literature and Media","consumer",1
2022-12-30,"Chess Literature and Media","influencer",1
2022-12-30,"Player Performances and Strategies","consumer",1
2022-12-31,"Chess Training and Improvement","consumer",1
2022-12-31,"Social Media Impact on Chess","consumer",2
2022-12-31,"Tournament Results and Standings","consumer",1
2023-01-01,"Political and Social Issues in Chess","consumer",1
2023-01-01,"Social Media Impact on Chess","consumer",1
2023-01-02,"Chess Events and Tournaments","consumer",1
2023-01-02,"Chess Legends and Personalities","consumer",1
2023-01-02,"Chess Training and Improvement","consumer",1
2023-01-03,"Chess Legends and Personalities","influencer",1
2023-01-03,"Chess Training and Improvement","consumer",1
2023-01-03,"Player Performances and Strategies","consumer",1
2023-01-03,"Social Media Impact on Chess","consumer",2
2023-01-03,"Tournament Results and Standings","consumer",1
2023-01-04,"Chess Legends and Personalities","consumer",1
2023-01-04,"Political and Social Issues in Chess","consumer",1
2023-01-05,"Chess Legends and Personalities","influencer",1
2023-01-05,"Chess Literature and Media","consumer",1
2023-01-05,"Political and Social Issues in Chess","consumer",1
2023-01-06,"Chess Literature and Media","consumer",2
2023-01-06,"Chess Training and Improvement","influencer",2
2023-01-06,"Social Media Impact on Chess","consumer",2
2023-01-07,"Political and Social Issues in Chess","consumer",2
2023-01-07,"Social Media Impact on Chess","consumer",1
2023-01-08,"Online Chess Competitions","consumer",1
2023-01-08,"Political and Social Issues in Chess","consumer",2
2023-01-08,"Social Media Impact on Chess","consumer",3
2023-01-09,"Chess Events and Tournaments","consumer",1
2023-01-09,"Chess Literature and Media","consumer",1
2023-01-09,"Tournament Results and Standings","consumer",1
2023-01-10,"Chess Events and Tournaments","consumer",1
2023-01-10,"Chess Training and Improvement","consumer",1
2023-01-10,"Player Performances and Strategies","influencer",1
2023-01-10,"Political and Social Issues in Chess","consumer",1
2023-01-10,"Social Media Impact on Chess","consumer",3
2023-01-11,"Political and Social Issues in Chess","influencer",1
2023-01-11,"Social Media Impact on Chess","consumer",2
2023-01-12,"Chess Events and Tournaments","consumer",1
2023-01-12,"Political and Social Issues in Chess","consumer",1
2023-01-12,"Social Media Impact on Chess","influencer",1
2023-01-13,"Chess Events and Tournaments","consumer",1
2023-01-13,"Chess Events and Tournaments","influencer",1
2023-01-13,"Chess Legends and Personalities","consumer",1
2023-01-13,"Player Performances and Strategies","influencer",1
2023-01-13,"Political and Social Issues in Chess","consumer",2
2023-01-13,"Social Media Impact on Chess","consumer",1
2023-01-13,"Social Media Impact on Chess","influencer",1
2023-01-13,"Tournament Results and Standings","consumer",2
2023-01-14,"Chess Events and Tournaments","consumer",1
2023-01-14,"Player Performances and Strategies","consumer",1
2023-01-14,"Player Performances and Strategies","influencer",1
2023-01-15,"Player Performances and Strategies","influencer",2
2023-01-15,"Social Media Impact on Chess","consumer",4
2023-01-16,"Chess Legends and Personalities","influencer",1
2023-01-16,"Chess Literature and Media","consumer",1
2023-01-16,"Player Performances and Strategies","consumer",1
2023-01-16,"Political and Social Issues in Chess","consumer",2
2023-01-16,"Social Media Impact on Chess","consumer",3
2023-01-16,"Tournament Results and Standings","consumer",1
2023-01-17,"Player Performances and Strategies","consumer",1
2023-01-17,"Social Media Impact on Chess","consumer",1
2023-01-18,"Chess Literature and Media","consumer",1
2023-01-18,"Social Media Impact on Chess","consumer",1
2023-01-19,"Chess Legends and Personalities","consumer",1
2023-01-19,"Player Performances and Strategies","consumer",1
2023-01-19,"Political and Social Issues in Chess","consumer",2
2023-01-19,"Social Media Impact on Chess","consumer",1
2023-01-20,"Chess Literature and Media","consumer",1
2023-01-20,"Chess Training and Improvement","consumer",1
2023-01-20,"Player Performances and Strategies","consumer",1
2023-01-21,"Chess Events and Tournaments","consumer",1
2023-01-21,"Chess Legends and Personalities","influencer",1
2023-01-21,"Player Performances and Strategies","consumer",1
2023-01-21,"Player Performances and Strategies","influencer",1
2023-01-21,"Social Media Impact on Chess","consumer",1
2023-01-21,"Tournament Results and Standings","consumer",2
2023-01-22,"Chess Legends and Personalities","consumer",1
2023-01-22,"Social Media Impact on Chess","consumer",1
2023-01-22,"Tournament Results and Standings","consumer",1
2023-01-23,"Chess Events and Tournaments","consumer",4
2023-01-23,"Chess Legends and Personalities","consumer",1
2023-01-23,"Political and Social Issues in Chess","consumer",1
2023-01-23,"Social Media Impact on Chess","consumer",1
2023-01-24,"Chess Events and Tournaments","consumer",2
2023-01-24,"Chess Training and Improvement","influencer",1
2023-01-24,"Online Chess Competitions","influencer",2
2023-01-24,"Player Performances and Strategies","influencer",2
2023-01-24,"Political and Social Issues in Chess","consumer",2
2023-01-24,"Social Media Impact on Chess","consumer",2
2023-01-25,"Chess Events and Tournaments","consumer",1
2023-01-25,"Chess Training and Improvement","consumer",1
2023-01-25,"Social Media Impact on Chess","consumer",1
2023-01-26,"Chess Training and Improvement","influencer",1
2023-01-26,"Social Media Impact on Chess","consumer",1
2023-01-26,"Tournament Results and Standings","consumer",1
2023-01-27,"Political and Social Issues in Chess","consumer",1
2023-01-27,"Social Media Impact on Chess","consumer",2
2023-01-27,"Tournament Results and Standings","consumer",1
2023-01-27,"Tournament Results and Standings","influencer",1
2023-01-28,"Chess Legends and Personalities","influencer",1
2023-01-29,"Chess Literature and Media","consumer",1
2023-01-29,"Player Performances and Strategies","consumer",1
2023-01-29,"Political and Social Issues in Chess","consumer",1
2023-01-29,"Social Media Impact on Chess","consumer",1
2023-01-29,"Tournament Results and Standings","consumer",1
2023-01-30,"Chess Events and Tournaments","consumer",1
2023-01-30,"Chess Legends and Personalities","consumer",2
2023-01-30,"Political and Social Issues in Chess","consumer",1
2023-01-30,"Social Media Impact on Chess","consumer",1
2023-01-31,"Chess Events and Tournaments","consumer",1
2023-01-31,"Political and Social Issues in Chess","consumer",1
2023-01-31,"Social Media Impact on Chess","consumer",1
2023-02-01,"Chess Events and Tournaments","consumer",1
2023-02-01,"Chess Personalities","consumer",1
2023-02-01,"Chess Training and Improvement","consumer",1
2023-02-01,"Chess Training and Improvement","influencer",1
2023-02-01,"Social Media Impact on Chess","consumer",1
2023-02-02,"Player Performances and Strategies","consumer",1
2023-02-02,"Political and Social Issues in Chess","consumer",2
2023-02-02,"Social Media Impact on Chess","consumer",2
2023-02-03,"Chess Training and Improvement","consumer",2
2023-02-03,"Health and Wellness in Chess","consumer",1
2023-02-03,"Player Performances and Strategies","influencer",1
2023-02-03,"Social Media Impact on Chess","consumer",2
2023-02-04,"Tournament Results and Standings","consumer",1
2023-02-05,"Chess Literature and Media","consumer",2
2023-02-05,"Social Media Impact on Chess","consumer",2
2023-02-06,"Chess Events and Tournaments","consumer",1
2023-02-06,"Chess Literature and Media","consumer",1
2023-02-06,"Political and Social Issues in Chess","consumer",1
2023-02-06,"Social Media Impact on Chess","consumer",2
2023-02-07,"Chess","consumer",1
2023-02-07,"Chess Creativity","consumer",1
2023-02-07,"Chess Improvisation and Creativity","consumer",1
2023-02-07,"Chess Legends and Personalities","consumer",1
2023-02-07,"Chess Literature and Media","consumer",1
2023-02-07,"Political and Social Issues in Chess","consumer",1
2023-02-07,"Social Media Impact on Chess","consumer",1
2023-02-08,"Chess Events and Tournaments","consumer",1
2023-02-08,"Chess Literature and Media","consumer",1
2023-02-08,"Social Media Impact on Chess","consumer",1
2023-02-09,"Chess Events and Tournaments","consumer",1
2023-02-10,"Chess Literature and Media","consumer",1
2023-02-10,"Player Performances and Strategies","influencer",1
2023-02-10,"Political and Social Issues in Chess","consumer",1
2023-02-10,"Social Media Impact on Chess","consumer",1
2023-02-10,"Social Media Impact on Chess","influencer",1
2023-02-11,"Chess Events and Tournaments","consumer",1
2023-02-11,"Chess Legends and Personalities","consumer",1
2023-02-11,"Chess Literature and Media","consumer",2
2023-02-11,"Political and Social Issues in Chess","influencer",1
2023-02-11,"Social Media Impact on Chess","consumer",2
2023-02-11,"Tournament Results and Standings","consumer",2
2023-02-12,"Chess Events and Tournaments","consumer",1
2023-02-12,"Chess Training and Improvement","influencer",1
2023-02-12,"Social Media Impact on Chess","consumer",3
2023-02-12,"Tournament Results and Standings","consumer",1
2023-02-13,"Chess Events and Tournaments","consumer",1
2023-02-13,"Chess Training and Improvement","consumer",1
2023-02-13,"Tournament Results and Standings","consumer",1
2023-02-14,"Chess Events and Tournaments","consumer",1
2023-02-14,"Chess Literature and Media","consumer",1
2023-02-14,"Online Chess Competitions","consumer",1
2023-02-14,"Political and Social Issues in Chess","consumer",1
2023-02-14,"Social Media Impact on Chess","consumer",2
2023-02-14,"Tournament Results and Standings","consumer",1
2023-02-15,"Online Chess Competitions","consumer",3
2023-02-15,"Political and Social Issues in Chess","consumer",2
2023-02-15,"Social Media Impact on Chess","consumer",2
2023-02-16,"Chess Events and Tournaments","consumer",1
2023-02-16,"Chess Sponsorships","consumer",1
2023-02-16,"Health and Wellness in Chess","consumer",1
2023-02-16,"Political and Social Issues in Chess","consumer",1
2023-02-16,"Social Media Impact on Chess","consumer",4
2023-02-17,"Political and Social Issues in Chess","consumer",2
2023-02-17,"Social Media Impact on Chess","consumer",3
2023-02-17,"Tournament Results and Standings","consumer",3
2023-02-18,"Social Media Impact on Chess","consumer",1
2023-02-18,"Social Media Impact on Chess","influencer",1
2023-02-19,"Chess Events and Tournaments","consumer",2
2023-02-19,"Chess Literature and Media","consumer",1
2023-02-19,"Chess Training and Improvement","influencer",1
2023-02-19,"Political and Social Issues in Chess","consumer",1
2023-02-20,"Political and Social Issues in Chess","consumer",1
2023-02-21,"Chess Training and Improvement","consumer",1
2023-02-21,"Online Chess Competitions","consumer",1
2023-02-21,"Player Performances and Strategies","consumer",1
2023-02-21,"Political and Social Issues in Chess","consumer",2
2023-02-21,"Social Media Impact on Chess","consumer",1
2023-02-22,"Political and Social Issues in Chess","consumer",1
2023-02-22,"Tournament Updates and Delays","consumer",1
2023-02-23,"Chess Events and Tournaments","consumer",1
2023-02-23,"Chess Legends and Personalities","consumer",1
2023-02-23,"Chess Training and Improvement","influencer",1
2023-02-23,"Health and Wellness in Chess","consumer",1
2023-02-23,"Online Chess Competitions","consumer",1
2023-02-23,"Political and Social Issues in Chess","consumer",2
2023-02-23,"Social Media Impact on Chess","consumer",3
2023-02-24,"Chess Training and Improvement","consumer",1
2023-02-24,"Political and Social Issues in Chess","consumer",1
2023-02-24,"Tournament Results and Standings","consumer",1
2023-02-25,"Chess Events and Tournaments","influencer",1
2023-02-25,"Chess Legends and Personalities","influencer",1
2023-02-25,"Political and Social Issues in Chess","consumer",1
2023-02-25,"Social Media Impact on Chess","consumer",1
2023-02-26,"Chess Legends and Personalities","influencer",1
2023-02-26,"Social Media Impact on Chess","consumer",1
2023-02-27,"Chess Legends and Personalities","consumer",1
2023-02-27,"Social Media Impact on Chess","consumer",1
2023-02-27,"Tournament Results and Standings","consumer",1
2023-02-28,"Chess Legends and Personalities","influencer",1
2023-02-28,"Chess Literature and Media","consumer",1
2023-03-01,"Player Performances and Strategies","consumer",1
2023-03-01,"Social Media Impact on Chess","consumer",1
2023-03-01,"Tournament Results and Standings","consumer",5
2023-03-02,"Chess Events and Tournaments","consumer",2
2023-03-02,"Chess Training and Improvement","consumer",1
2023-03-02,"Online Chess Competitions","consumer",1
2023-03-02,"Social Media Impact on Chess","consumer",1
2023-03-03,"Chess Events and Tournaments","influencer",1
2023-03-03,"Chess Training and Improvement","consumer",1
2023-03-03,"Political and Social Issues in Chess","consumer",1
2023-03-03,"Social Media Impact on Chess","consumer",1
2023-03-04,"Tournament Results and Standings","consumer",1
2023-03-05,"Chess Legends and Personalities","consumer",1
2023-03-05,"Legal Issues in Chess","consumer",1
2023-03-05,"Player Performances and Strategies","consumer",1
2023-03-05,"Social Media Impact on Chess","consumer",1
2023-03-06,"Political and Social Issues in Chess","consumer",2
2023-03-06,"Social Media Impact on Chess","consumer",2
2023-03-06,"Social Media Impact on Chess","influencer",1
2023-03-07,"Chess Events and Tournaments","consumer",1
2023-03-07,"Online Chess Competitions","consumer",1
2023-03-08,"Chess Events and Tournaments","consumer",4
2023-03-08,"Chess Legends and Personalities","consumer",1
2023-03-08,"Political and Social Issues in Chess","consumer",3
2023-03-08,"Social Media Impact on Chess","consumer",3
2023-03-08,"Tournament Results and Standings","consumer",1
2023-03-09,"Health and Wellness in Chess","consumer",1
2023-03-09,"Political and Social Issues in Chess","consumer",2
2023-03-09,"Tournament Results and Standings","consumer",1
2023-03-10,"Player Performances and Strategies","consumer",1
2023-03-10,"Political and Social Issues in Chess","consumer",2
2023-03-10,"Social Media Impact on Chess","consumer",4
2023-03-11,"Chess Literature and Media","consumer",3
2023-03-11,"Tournament Results and Standings","consumer",1
2023-03-12,"Chess Events and Tournaments","consumer",1
2023-03-12,"Political and Social Issues in Chess","consumer",1
2023-03-12,"Social Media Impact on Chess","consumer",1
2023-03-13,"Social Media Impact on Chess","consumer",3
2023-03-13,"Tournament Results and Standings","consumer",1
2023-03-14,"Chess Events and Tournaments","consumer",2
2023-03-14,"Political and Social Issues in Chess","consumer",1
2023-03-14,"Social Media Impact on Chess","consumer",1
2023-03-14,"Tournament Results and Standings","influencer",1
2023-03-15,"Player Performances and Strategies","consumer",1
2023-03-15,"Tournament Results and Standings","influencer",1
2023-03-16,"Chess Events and Tournaments","influencer",1
2023-03-16,"Player Performances and Strategies","consumer",1
2023-03-16,"Social Media Impact on Chess","consumer",2
2023-03-17,"Chess Events and Tournaments","consumer",1
2023-03-17,"Chess Legends and Personalities","consumer",1
2023-03-17,"Social Media Impact on Chess","consumer",1
2023-03-17,"Tournament Results and Standings","consumer",1
2023-03-18,"Chess Events and Tournaments","consumer",1
2023-03-18,"Chess Events and Tournaments","influencer",1
2023-03-18,"Political and Social Issues in Chess","consumer",1
2023-03-18,"Social Media Impact on Chess","consumer",1
2023-03-19,"Chess Training and Improvement","consumer",1
2023-03-19,"Social Media Impact on Chess","consumer",1
2023-03-19,"Tournament Results and Standings","influencer",1
2023-03-20,"Chess Events and Tournaments","consumer",1
2023-03-21,"Chess Events and Tournaments","consumer",2
2023-03-21,"Chess Training and Improvement","influencer",1
2023-03-21,"Player Performances and Strategies","consumer",1
2023-03-21,"Social Media Impact on Chess","influencer",1
2023-03-21,"Tournament Results and Standings","influencer",2
2023-03-22,"Chess Events and Tournaments","consumer",1
2023-03-22,"Chess Personalities","influencer",1
2023-03-22,"Political and Social Issues in Chess","consumer",1
2023-03-22,"Social Media Impact on Chess","consumer",1
2023-03-22,"Tournament Results and Standings","consumer",1
2023-03-23,"Chess Events and Tournaments","influencer",1
2023-03-23,"Player Performances and Strategies","consumer",1
2023-03-23,"Social Media Impact on Chess","influencer",1
2023-03-23,"Tournament Results and Standings","influencer",1
2023-03-24,"Social Media Impact on Chess","consumer",1
2023-03-28,"Social Media Impact on Chess","consumer",1
2023-03-30,"Chess Personalities","consumer",1
2023-03-30,"Chess Training and Improvement","consumer",1
2023-04-08,"Tournament Results and Standings","consumer",1
2023-04-13,"Social Media Impact on Chess","influencer",1
2023-04-18,"Chess Legends and Personalities","consumer",1
